name,speciality,hospital,city,img,slug,timestamp
dr. Antonius Wahyudi Sp. And,Dokter Umum,RS Lira Medika,"Karawang Timur, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:11
dr Anwar Fuadi,Dokter Umum,RS Puri Cinere,"Cinere, Depok",,dokter-umum,2025-06-15 02:50:11
dr. Ardeliana Nur Putri Gunawan,Dokter Umum,JIH Jogja,"Kecamatan Depok, Kabupaten Sleman",,dokter-umum,2025-06-15 02:50:13
dr. Ardi Al Rachman Raaqa Anasta,Dokter Umum,RS Santa Theresia Jambi,"Pasar Jambi, Kota Jambi",,dokter-umum,2025-06-15 02:50:13
dr. Ari Hanasari,Dokter Umum,RSUP Dr. Sitanala Tangerang,"Neglasari, Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/158025_18-1-2021_15-20-34.png,dokter-umum,2025-06-15 02:50:13
dr. Ariel Ekaputra,Dokter Umum,RS Columbia Asia BSD,"Serpong, Tangerang Selatan",,dokter-umum,2025-06-15 02:50:13
dr. Aris Dwi Rahim,Dokter Umum,RSU Syifa Medika,"Banjarbaru Selatan, Kota Banjarbaru",,dokter-umum,2025-06-15 02:50:13
dr. Arman Aspar Pratama,Dokter Umum,RS Taman Harapan Baru,"Medan Satria, Bekasi",,dokter-umum,2025-06-15 02:50:13
dr Arum Nurlatifah,Dokter Umum,RS Dharma Nugraha,"Pulo Gadung, Jakarta Timur",,dokter-umum,2025-06-15 02:50:13
dr. Asep Rianayah,Dokter Umum,Klinik Central Medika,"Karangbahagia, Kabupaten Bekasi",,dokter-umum,2025-06-15 02:50:13
dr. Asni Marlia,Dokter Umum,RSPKT Prima Sangatta,"Sangatta Utara, Kabupaten Kutai Timur",,dokter-umum,2025-06-15 02:50:13
drg Astri Yani,Dokter Umum,RS dr. Abdul Radjak Cileungsi,"Cileungsi, Kabupaten Bogor",,dokter-umum,2025-06-15 02:50:13
dr. Astrid Aprilia Nauli,Dokter Umum,RS Satya Negara,"Tanjung Priok, Jakarta Utara",,dokter-umum,2025-06-15 02:50:16
