name,speciality,hospital,city,img,slug,timestamp
"dr. Johanus Wibowo Soelistyo, Sp.U",Sp. Urologi,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/454878_2-11-2022_10-10-9.jpeg,urologist,2025-06-15 09:15:12
"dr. Juhadi Sunaryo, Sp.U",Sp. Urologi,Siloam Hospitals Bogor,"Bogor Tengah, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/999_30-6-2022_17-23-22.jpeg,urologist,2025-06-15 09:15:12
"dr. Jupiter Sibarani, Sp.U",Sp. Urologi,Siloam Hospitals Purwakarta,"Bungursari, Kabupaten Purwakarta",https://d1ojs48v3n42tp.cloudfront.net/personnels/653628_14-12-2022_16-16-20.png,urologist,2025-06-15 09:15:12
dr. KOMARUDDIN BOENJAMIN Sp.U,Sp. Urologi,Mayapada Hospital Tangerang,"Tangerang, Tangerang",,urologist,2025-06-15 09:15:12
"dr. Komaruddin Boenjamin, Sp.U",Sp. Urologi,Mayapada Hospital Tangerang,"Tangerang, Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/820853_13-12-2022_15-47-50.jpeg,urologist,2025-06-15 09:15:12
"dr. Lukman Hakim, Sp.U",Sp. Urologi,RS Mitra Keluarga Grand Wisata,"Tambun Selatan, Kabupaten Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/55633_14-12-2022_14-29-56.jpeg,urologist,2025-06-15 09:15:12
"dr. Mahatma Putra, Sp.U",Sp. Urologi,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",https://d1ojs48v3n42tp.cloudfront.net/personnels/33810_22-3-2022_20-59-15.jpeg,urologist,2025-06-15 09:15:12
"dr. Marta Hendry, Sp.U., MARS",Sp. Urologi,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",https://d1ojs48v3n42tp.cloudfront.net/personnels/577365_28-6-2021_18-18-49.jpeg,urologist,2025-06-15 09:15:12
"dr. Max Stevanus Ranti, Sp.U",Sp. Urologi,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/483078_11-4-2022_11-5-53.jpeg,urologist,2025-06-15 09:15:12
"dr. Med. S. Halim , Sp.U",Sp. Urologi,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",https://d1ojs48v3n42tp.cloudfront.net/personnels/404610_10-7-2024_14-25-45.jpeg,urologist,2025-06-15 09:15:12
"dr. Miftahul Alam, Sp.U",Sp. Urologi,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",https://d1ojs48v3n42tp.cloudfront.net/personnels/689793_21-12-2022_14-22-2.jpeg,urologist,2025-06-15 09:15:15
"dr. Mohammad Ayodhia Soebadi, Sp.U",Sp. Urologi,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/81376_29-12-2022_14-23-30.png,urologist,2025-06-15 09:15:15
"dr. Mohammad Johan, Sp.U",Sp. Urologi,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",https://d1ojs48v3n42tp.cloudfront.net/personnels/764701_8-12-2022_22-26-8.png,urologist,2025-06-15 09:15:15
"dr. Muhammad Fitrah, Sp.U",Sp. Urologi,RS Mitra Keluarga Grand Wisata,"Tambun Selatan, Kabupaten Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/867002_21-12-2022_15-23-49.jpeg,urologist,2025-06-15 09:15:15
"dr. Muhammad Husni Tamrin, Sp.U., M.Ked.Klin",Sp. Urologi,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",https://d1ojs48v3n42tp.cloudfront.net/personnels/294144_19-6-2024_11-54-20.jpeg,urologist,2025-06-15 09:15:15
"dr. Nouval Shahab, Sp.U, PhD, FICS, FACS",Sp. Urologi,MRCCC Siloam Hospitals Semanggi,"Setiabudi, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/738289_22-12-2022_17-31-41.jpeg,urologist,2025-06-15 09:15:15
"dr. Paulus Rudy Kurniawan Hasibuan, Sp.U",Sp. Urologi,Siloam Hospitals Lippo Cikarang,"Cikarang Selatan, Kabupaten Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/353646_23-6-2022_15-54-9.jpeg,urologist,2025-06-15 09:15:15
"dr. Pebrian Jauhari, Sp.U",Sp. Urologi,Siloam Hospitals Mataram,"Mataram, Kota Mataram",https://d1ojs48v3n42tp.cloudfront.net/personnels/773546_24-3-2023_15-52-19.jpeg,urologist,2025-06-15 09:15:15
"Prof. dr. Ponco Birowo, Sp.U (K), Ph.D",Sp. Urologi,Siloam Hospitals ASRI,"Pancoran, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/157223_31-10-2022_16-2-0.png,urologist,2025-06-15 09:15:15
"dr. Prasastha Dedika Utama, Sp.U",Sp. Urologi,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/891471_13-12-2022_12-51-25.png,urologist,2025-06-15 09:15:15
"dr. Rachmat Budi Santoso, Sp.U",Sp. Urologi,MRCCC Siloam Hospitals Semanggi,"Setiabudi, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/620528_8-12-2022_15-28-40.png,urologist,2025-06-15 09:15:18
"Prof. Dr. Rainy Umbas, Sp.U, PhD",Sp. Urologi,RS Medistra,"Setiabudi, Jakarta Selatan",,urologist,2025-06-15 09:15:18
"dr. Rameshdo Yuanda, Sp.U",Sp. Urologi,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",https://d1ojs48v3n42tp.cloudfront.net/personnels/790688_14-12-2022_14-18-54.jpeg,urologist,2025-06-15 09:15:18
"dr. Robertus Bebet Prasetyo, Sp.U",Sp. Urologi,Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/22749_13-12-2022_15-47-3.jpeg,urologist,2025-06-15 09:15:18
"dr. Rulianov, Sp.U",Sp. Urologi,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",https://d1ojs48v3n42tp.cloudfront.net/personnels/242121_23-9-2022_16-44-5.png,urologist,2025-06-15 09:15:18
dr. Safendra Sirager SpU (K),Sp. Urologi,Siloam Hospitals Purwakarta,"Bungursari, Kabupaten Purwakarta",,urologist,2025-06-15 09:15:18
"dr. Safendra Siregar, Sp.U",Sp. Urologi,Siloam Hospitals Purwakarta,"Bungursari, Kabupaten Purwakarta",https://d1ojs48v3n42tp.cloudfront.net/personnels/497273_12-7-2022_12-11-40.png,urologist,2025-06-15 09:15:18
"dr. Satrya Husada, Sp.U",Sp. Urologi,Mayapada Hospital Surabaya,"Sawahan, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/595971_9-8-2020_15-16-15.png,urologist,2025-06-15 09:15:18
"dr. Sigit Sholichin, Sp.U",Sp. Urologi,Siloam Hospitals ASRI,"Pancoran, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/616469_31-10-2022_15-34-53.png,urologist,2025-06-15 09:15:18
"Prof. Dr. dr. Soetojo, Sp.U (K)",Sp. Urologi,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/745662_28-6-2021_18-19-45.jpeg,urologist,2025-06-15 09:15:18
dr. Susanto Halim Sp.U.,Sp. Urologi,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",,urologist,2025-06-15 09:15:20
"dr. Syamsu Hudaya, Sp.U (K)",Sp. Urologi,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/147509_18-10-2022_16-30-50.png,urologist,2025-06-15 09:15:20
"dr. Syamsuhadi Alamsyah, Sp.U",Sp. Urologi,RS Bina Husada,"Cibinong, Kabupaten Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/898544_14-12-2022_14-43-32.jpeg,urologist,2025-06-15 09:15:20
dr. Taufik Rakhman Taher Sp.U,Sp. Urologi,Siloam Hospitals ASRI,"Pancoran, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/721928_31-10-2022_16-4-29.jpeg,urologist,2025-06-15 09:15:20
