name,speciality,hospital,city,img,slug,timestamp
drg. Anggun Retnoningtyas,Dokter Gigi,Dharma Dental Clinic,"Karawang Barat, Kabupaten Karawang",,dokter-gigi,2025-06-15 02:34:48
drg. Anindita Prama,Dokter Gigi,Audy Dental Harapan Indah,"Cibitung, Kabupaten Bekasi",,dokter-gigi,2025-06-15 02:34:48
drg. Anindya Ayusha Andina,Dokter Gigi,Klinik Gigi Senyum Ceria - Ruko Kebayoran Arcade,"Pondok Aren, Tangerang Selatan",,dokter-gigi,2025-06-15 02:34:48
drg. Anisya F Silviani,Dokter Gigi,Dharma Dental Clinic,"Karawang Barat, Kabupaten Karawang",,dokter-gigi,2025-06-15 02:34:48
drg. Annisa Galuh Rahma Sp. KGA,Dokter Gigi,Klinik Utama Audy Dental Cibubur,"Jatisampurna, Bekasi",,dokter-gigi,2025-06-15 02:34:48
drg. Annisa Nur Arofah,Dokter Gigi,Klinik Damessa Family Dental & Skincare,"Tapos, Depok",,dokter-gigi,2025-06-15 02:34:48
drg. Annisa Nur Arofah,Dokter Gigi,Klinik Damessa Family Dental & Skincare,"Tapos, Depok",,dokter-gigi,2025-06-15 02:34:48
drg. Annissa Putri Ariyani,Dokter Gigi,RS Melati Tangerang,"Karawaci, Tangerang",,dokter-gigi,2025-06-15 02:34:48
drg. Antika Samantha,Dokter Gigi,Charitas Hospital Palembang,"Ilir Timur I, Kota Palembang",,dokter-gigi,2025-06-15 02:34:48
drg. Antonia Dea Kartika,Dokter Gigi,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/645141_29-3-2021_11-48-2.png,dokter-gigi,2025-06-15 02:34:48
drg. Antonius Surya S. Putra,Dokter Gigi,Klinik Utama Audy Dental Greenville,"Kebon Jeruk, Jakarta Barat",,dokter-gigi,2025-06-15 02:34:50
drg. Arcan Kumalasari,Dokter Gigi,RS Mitra Keluarga Tegal,"Tegal Barat, Kota Tegal",https://d1ojs48v3n42tp.cloudfront.net/personnels/855633_4-6-2025_13-52-18.png,dokter-gigi,2025-06-15 02:34:50
drg. Arcyta Diandra Lubis,Dokter Gigi,Ocean Dental Harapan Indah Bekasi,"Tarumajaya, Kabupaten Bekasi",,dokter-gigi,2025-06-15 02:34:50
