name,speciality,hospital,city,img,slug,timestamp
"dr. Mendy Candella, Sp.M",Sp. Mata,RS Mitra Keluarga Cikarang,"Cikarang Utara, Kabupaten Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/224205_12-12-2022_10-59-14.png,ophthalmologist,2025-06-15 09:11:01
"dr. Michael Je, Sp.M",Sp. Mata,Siloam Hospitals Dhirga Surya Medan,"Medan Petisah, Kota Medan",https://d1ojs48v3n42tp.cloudfront.net/personnels/874726_23-5-2022_12-56-56.jpeg,ophthalmologist,2025-06-15 09:11:01
"dr. Michael Norbertus Suryanto, Sp.M",Sp. Mata,RS Bina Husada,"Cibinong, Kabupaten Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/893145_24-8-2020_17-13-56.png,ophthalmologist,2025-06-15 09:11:01
"dr. Milzan Murtadha, SpM",Sp. Mata,Klinik Utama Mata JEC Bekasi,"Medan Satria, Bekasi",,ophthalmologist,2025-06-15 09:11:01
"dr. Miranda Magdalena Johannes, Sp.M",Sp. Mata,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/66963_28-6-2023_16-43-53.jpeg,ophthalmologist,2025-06-15 09:11:03
Dr. Mohamad Arief Hardiawan Sp.M,Sp. Mata,Klinik Mata SMEC Bekasi,"Medan Satria, Bekasi",,ophthalmologist,2025-06-15 09:11:03
dr. Mohamad Arief Herdiawan Sp.M,Sp. Mata,Eka Hospital Bekasi,"Tarumajaya, Kabupaten Bekasi",,ophthalmologist,2025-06-15 09:11:03
Dr. Mohamed Arief Herdiawan Sp. M,Sp. Mata,Klinik Mata SMEC Bekasi,"Medan Satria, Bekasi",,ophthalmologist,2025-06-15 09:11:03
"dr. Muh Valery, SP.M",Sp. Mata,RS Mata Undaan Surabaya,"Genteng, Kota Surabaya",,ophthalmologist,2025-06-15 09:11:03
"dr. Muhammad Zidny Fahmi, Sp.M",Sp. Mata,Klinik Utama Mata JEC Surabaya,"Wonokromo, Kota Surabaya",,ophthalmologist,2025-06-15 09:11:03
dr. Nabita Aula Sp.M,Sp. Mata,RS Murni Teguh Sudirman Jakarta,"Tanah Abang, Jakarta Pusat",,ophthalmologist,2025-06-15 09:11:03
"dr. Nanda Lessi Hafni Eka Putri, Sp.M",Sp. Mata,RS Bina Husada,"Cibinong, Kabupaten Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/506734_14-12-2022_12-56-50.png,ophthalmologist,2025-06-15 09:11:03
dr. Nanik Sri Mulyani Sp. M,Sp. Mata,RS Telogorejo,"Semarang Tengah, Kota Semarang",,ophthalmologist,2025-06-15 09:11:03
dr. Nassa Rachmatika Meylani Sp. M,Sp. Mata,RS Mitra Medika Pontianak,"Pontianak Kota, Kota Pontianak",,ophthalmologist,2025-06-15 09:11:03
dr Neni Anggraini Sp. M,Sp. Mata,RS Setia Mitra,"Cilandak, Jakarta Selatan",,ophthalmologist,2025-06-15 09:11:07
"dr. Ngt Nayan Sedanti, M.Biomed Sp.M",Sp. Mata,Kasih Ibu Hospital Tabanan,"Tabanan, Kabupaten Tabanan",,ophthalmologist,2025-06-15 09:11:07
"dr. Niken Indah Noerdiyani, Sp.M",Sp. Mata,RS Mitra Keluarga Waru,"Waru, Kabupaten Sidoarjo",https://d1ojs48v3n42tp.cloudfront.net/personnels/527990_13-12-2022_16-14-49.jpeg,ophthalmologist,2025-06-15 09:11:07
dr. Nikho Melga Shalim Sp. M,Sp. Mata,Klinik Mata Serpong,"Kelapa Dua, Kabupaten Tangerang",,ophthalmologist,2025-06-15 09:11:07
Dr. Niko Mega Shalim Sp.M,Sp. Mata,Klinik Mata Serpong,"Kelapa Dua, Kabupaten Tangerang",,ophthalmologist,2025-06-15 09:11:07
"dr. Novanita Shirley Satolom, Sp.M",Sp. Mata,Siloam Hospitals Manado,"Wenang, Kota Manado",https://d1ojs48v3n42tp.cloudfront.net/personnels/504768_22-12-2022_17-5-0.png,ophthalmologist,2025-06-15 09:11:07
dr. Novita El Sukma Putri,Sp. Mata,Optik Melawai Plaza Indonesia,"Menteng, Jakarta Pusat",,ophthalmologist,2025-06-15 09:11:07
"dr. Nur Intan, Sp.M",Sp. Mata,RS Mitra Keluarga Pratama Jatiasih,"Jatiasih, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/241065_13-6-2022_15-50-34.jpeg,ophthalmologist,2025-06-15 09:11:07
dr Nurcahya Ardian Bramantha Sp M,Sp. Mata,RS Kasih Ibu Surakarta,"Laweyan, Kota Surakarta",,ophthalmologist,2025-06-15 09:11:07
"dr. Nurcahya Ardian Bramantha, Sp.M",Sp. Mata,Klinik Utama Kasih Ibu Sehati,"Laweyan, Kota Surakarta",,ophthalmologist,2025-06-15 09:11:07
dr. Nurita Tri Wijayanti Sp.M.,Sp. Mata,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",,ophthalmologist,2025-06-15 09:11:10
dr. Nurita Tri Wijayanti Sp.M.,Sp. Mata,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",,ophthalmologist,2025-06-15 09:11:10
"dr. Nurita Tri Wijayanti, Sp.M, M.Ked.Klin",Sp. Mata,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",https://d1ojs48v3n42tp.cloudfront.net/personnels/831967_14-12-2022_10-38-27.png,ophthalmologist,2025-06-15 09:11:10
"dr. Nursyamsi, Sp.M., M.Kes",Sp. Mata,Siloam Hospitals Bekasi Sepanjang Jaya,"Rawalumbu, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/208638_1-10-2022_15-36-14.jpeg,ophthalmologist,2025-06-15 09:11:10
"dr. Nylvia Lamsari Sardy, Sp.M",Sp. Mata,RS Mitra Keluarga Cibubur,"Jatisampurna, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/155916_13-3-2023_17-37-5.png,ophthalmologist,2025-06-15 09:11:10
Ophthalmologist,Sp. Mata,Optik Tunggal Zeiss Vision Center Deli Park Medan,"Medan Barat, Kota Medan",,ophthalmologist,2025-06-15 09:11:10
Optometrist,Sp. Mata,Optik Melawai AEON BSD,"Pagedangan, Kabupaten Tangerang",,ophthalmologist,2025-06-15 09:11:10
"dr. Pratwi Yuliandari, Sp.M. M.Kes",Sp. Mata,Netra Klinik Spesialis Mata I,"Bandung Wetan, Kota Bandung",,ophthalmologist,2025-06-15 09:11:10
"dr. Pribadyo, Sp.M(K), MPH",Sp. Mata,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/134256_24-6-2022_10-29-26.png,ophthalmologist,2025-06-15 09:11:10
Prof. Dr. dr. Harry H. B. Malangkey,Sp. Mata,RS Abdi Waluyo,"Menteng, Jakarta Pusat",,ophthalmologist,2025-06-15 09:11:10
dr. Puranto Budi Susetyo Sp.M,Sp. Mata,Klinik Mata SMEC Tebet,"Tebet, Jakarta Selatan",,ophthalmologist,2025-06-15 09:11:12
dr. Puranto Budi Susetyo Sp.M,Sp. Mata,Klinik Mata SMEC Tebet,"Tebet, Jakarta Selatan",,ophthalmologist,2025-06-15 09:11:12
"dr. R. Leni Maelani Patimah, Sp.M",Sp. Mata,RS Bina Husada,"Cibinong, Kabupaten Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/284498_4-1-2023_14-9-53.png,ophthalmologist,2025-06-15 09:11:12
Dr. R. Maula Rifada SpM,Sp. Mata,Netra Klinik Spesialis Mata I,"Bandung Wetan, Kota Bandung",,ophthalmologist,2025-06-15 09:11:12
Dr. RIEN WIDYASARI SP. M,Sp. Mata,Mata Nusantara (KMN Eyecare) Kemayoran,"Kemayoran, Jakarta Pusat",,ophthalmologist,2025-06-15 09:11:12
"dr. Raden Angga Kartiwa, Sp.M(K).,M.Kes",Sp. Mata,Mayapada Hospital Bandung,"Bandung Kidul, Kota Bandung",,ophthalmologist,2025-06-15 09:11:12
"dr. Rahayu Widhyasti, Sp.M",Sp. Mata,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",,ophthalmologist,2025-06-15 09:11:12
dr. Ramon Khrisna Sp.M.,Sp. Mata,Klinik Utama Kuningan Eye Center,"Kuningan, Kabupaten Kuningan",,ophthalmologist,2025-06-15 09:11:12
dr. Rani Pitta Omas Sp.M.,Sp. Mata,RSU Unggul Karsa Medika,"Margaasih, Kabupaten Bandung",,ophthalmologist,2025-06-15 09:11:12
"dr. Ratu Jelita Kurnia Pratiwi, Sp.M",Sp. Mata,RS Mitra Keluarga Bintaro,"Pondok Aren, Tangerang Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/466015_4-4-2022_14-41-55.png,ophthalmologist,2025-06-15 09:11:12
Dr. Referano Agustawan Sp. M,Sp. Mata,RS Mata JEC Menteng,"Menteng, Jakarta Pusat",,ophthalmologist,2025-06-15 09:11:15
"dr. Reinne Natali Christine, Sp.M",Sp. Mata,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/303724_11-4-2022_11-8-31.jpeg,ophthalmologist,2025-06-15 09:11:15
"dr. Retno Wardani, Sp.M",Sp. Mata,Siloam Hospitals Bekasi Timur,"Bekasi Timur, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/92964_11-4-2022_12-52-32.jpeg,ophthalmologist,2025-06-15 09:11:15
"dr. Retno Wardani, SpM M.Kes",Sp. Mata,Siloam Hospitals Bekasi Timur,"Bekasi Timur, Bekasi",,ophthalmologist,2025-06-15 09:11:15
dr. Ria Sylvia Sp.M,Sp. Mata,RS Mata Undaan Surabaya,"Genteng, Kota Surabaya",,ophthalmologist,2025-06-15 09:11:15
"dr. Rianti Raisa Darusman, SpM(K)",Sp. Mata,Optik Melawai AEON BSD,"Pagedangan, Kabupaten Tangerang",,ophthalmologist,2025-06-15 09:11:15
"dr. Rima Oktaviani, Sp.M",Sp. Mata,RS Mitra Keluarga Slawi,"Slawi, Tegal",https://d1ojs48v3n42tp.cloudfront.net/personnels/423790_24-5-2023_9-38-18.png,ophthalmologist,2025-06-15 09:11:15
"dr Rino Nugrahaputra, SpM",Sp. Mata,RSIA Asyifa Depok,"Pancoran Mas, Depok",,ophthalmologist,2025-06-15 09:11:15
dr. Ririn Nisiawati Sp. M,Sp. Mata,Klinik Mata Utama JEC Orbita Makassar,"Makassar, Kota Makassar",,ophthalmologist,2025-06-15 09:11:15
dr. Rita Tjandra Sp M,Sp. Mata,Mayapada Hospital Surabaya,"Sawahan, Kota Surabaya",,ophthalmologist,2025-06-15 09:11:15
"dr. Ritsia Anindita Wastitiamurti, Sp.M",Sp. Mata,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/573234_13-12-2022_17-16-46.png,ophthalmologist,2025-06-15 09:11:18
"dr. Rivani Liana Syaiful, Sp.M",Sp. Mata,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/150425_11-4-2022_11-29-27.jpeg,ophthalmologist,2025-06-15 09:11:18
"dr. Rizal Irvanda, Sp.M",Sp. Mata,RS Mitra Keluarga Tegal,"Tegal Barat, Kota Tegal",https://d1ojs48v3n42tp.cloudfront.net/personnels/643227_30-12-2022_13-33-42.png,ophthalmologist,2025-06-15 09:11:18
dr. Roza Irawati Sp.M.,Sp. Mata,RS Bina Husada,"Cibinong, Kabupaten Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/853016_8-7-2024_16-10-11.png,ophthalmologist,2025-06-15 09:11:18
"dr. Rumiang Tobing, Sp.M",Sp. Mata,Siloam Hospitals Purwakarta,"Bungursari, Kabupaten Purwakarta",https://d1ojs48v3n42tp.cloudfront.net/personnels/640504_22-12-2022_17-56-55.jpeg,ophthalmologist,2025-06-15 09:11:18
dr. Sahata PH Sp.M,Sp. Mata,RS Mata Undaan Surabaya,"Genteng, Kota Surabaya",,ophthalmologist,2025-06-15 09:11:18
"dr. Samuel Albert Roeroeares Malingkas, Sp.M",Sp. Mata,Siloam Hospitals Manado,"Wenang, Kota Manado",https://d1ojs48v3n42tp.cloudfront.net/personnels/221317_20-5-2021_11-16-55.png,ophthalmologist,2025-06-15 09:11:18
dr. Samuel Bahri Sinor Sp.M,Sp. Mata,Klinik Mata SMEC Gorontalo,"Kota Timur, Kota Gorontalo",,ophthalmologist,2025-06-15 09:11:18
"dr. Sawitri Boengas, Sp.M",Sp. Mata,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/862619_14-12-2022_16-43-21.jpeg,ophthalmologist,2025-06-15 09:11:18
"dr. Sengdy Chandra Chauhari, Sp.M",Sp. Mata,RS Mitra Keluarga Bekasi,"Bekasi Selatan, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/742952_14-12-2022_15-53-40.png,ophthalmologist,2025-06-15 09:11:18
"dr. Serisa Irila, Sp.M",Sp. Mata,RS Mitra Keluarga Slawi,"Slawi, Tegal",https://d1ojs48v3n42tp.cloudfront.net/personnels/424941_10-6-2020_11-38-29.jpeg,ophthalmologist,2025-06-15 09:11:22
Dr. Sharita R. Siregar Sp M,Sp. Mata,RS Mata JEC Menteng,"Menteng, Jakarta Pusat",,ophthalmologist,2025-06-15 09:11:22
"dr. Simon Siregar, Sp.M",Sp. Mata,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/106787_24-6-2022_18-16-9.jpeg,ophthalmologist,2025-06-15 09:11:22
dr. Sindi Dwijayanti Sp.M,Sp. Mata,Klinik Utama Kuningan Eye Center,"Kuningan, Kabupaten Kuningan",,ophthalmologist,2025-06-15 09:11:22
"dr. Sita Paramitha , Sp.M",Sp. Mata,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",https://d1ojs48v3n42tp.cloudfront.net/personnels/215567_10-7-2024_15-39-30.png,ophthalmologist,2025-06-15 09:11:22
DR Siti Fatimah Sah Rahmahani Sp. M,Sp. Mata,RS Pondok Indah - Puri Indah,"Kembangan, Jakarta Barat",,ophthalmologist,2025-06-15 09:11:22
Dr. Sri Budi Rahardjo Sp. M,Sp. Mata,RS Harum Sisma Medika,"Makasar, Jakarta Timur",,ophthalmologist,2025-06-15 09:11:22
dr. Sri Irmandha Kusumawardhani SpM,Sp. Mata,RS Grestelina,"Panakkukang, Kota Makassar",,ophthalmologist,2025-06-15 09:11:22
dr. Sri Mariati Sp.M,Sp. Mata,RS Mata JEC Menteng,"Menteng, Jakarta Pusat",,ophthalmologist,2025-06-15 09:11:22
"dr. Sri Nawunghartanti, Sp.M",Sp. Mata,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/454695_2-1-2023_13-43-12.png,ophthalmologist,2025-06-15 09:11:22
"dr. Sri Widagdi, Sp.M",Sp. Mata,Mayapada Hospital Surabaya,"Sawahan, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/744617_12-11-2024_12-54-50.png,ophthalmologist,2025-06-15 09:11:25
"dr. Sri Yuliani Elida, Sp. M M.Sc",Sp. Mata,RS Anugerah Bunda Khatulistiwa,"Pontianak Tenggara, Kota Pontianak",,ophthalmologist,2025-06-15 09:11:25
"dr. Suci Istiqa Mustafa, Sp.M",Sp. Mata,Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/275489_4-4-2023_22-50-58.jpeg,ophthalmologist,2025-06-15 09:11:25
dr. Sutama Sp.M,Sp. Mata,RS Islam Fatimah Cilacap,"Cilacap Utara, Kabupaten Cilacap",,ophthalmologist,2025-06-15 09:11:25
dr. TRIWIJAYANTI Sp.M,Sp. Mata,Mata Nusantara (KMN Eyecare) Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",,ophthalmologist,2025-06-15 09:11:25
"dr. Teguh Filbert Metaputra, Sp.M",Sp. Mata,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/365980_14-12-2022_12-46-25.png,ophthalmologist,2025-06-15 09:11:25
dr. Tessa Humaira Anindya Sp M,Sp. Mata,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",,ophthalmologist,2025-06-15 09:11:25
"dr. Tessa Humaira Anindya, Sp.M",Sp. Mata,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/228157_24-6-2022_18-17-18.jpeg,ophthalmologist,2025-06-15 09:11:25
"dr. Timur Syarifuddin, Sp.M",Sp. Mata,Mayapada Hospital Tangerang,"Tangerang, Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/152298_8-12-2022_10-24-42.png,ophthalmologist,2025-06-15 09:11:25
"Prof. Dr. Tjahjono D. Gondhowiardjo , SpM (K), Phd",Sp. Mata,RS Mata JEC Menteng,"Menteng, Jakarta Pusat",,ophthalmologist,2025-06-15 09:11:25
"Prof. Dr. Tjahjono D. Gondhowiardjo , SpM (K), Phd",Sp. Mata,RS Mata JEC Menteng,"Menteng, Jakarta Pusat",,ophthalmologist,2025-06-15 09:11:28
dr. Tjut Tjaina R SpM,Sp. Mata,RS Dewi Sri,"Karawang Barat, Kabupaten Karawang",,ophthalmologist,2025-06-15 09:11:28
"dr Tri Subekti, Sp.M, M.Ked.Klin",Sp. Mata,RSU Fikri Medika,"Klari, Kabupaten Karawang",,ophthalmologist,2025-06-15 09:11:28
"dr. Vera Sumual, Sp.M (K)",Sp. Mata,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",https://d1ojs48v3n42tp.cloudfront.net/personnels/30605_11-4-2022_12-5-57.png,ophthalmologist,2025-06-15 09:11:28
"dr. Victor Setiawan Tandean, Sp.M",Sp. Mata,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/341678_13-12-2022_16-58-24.png,ophthalmologist,2025-06-15 09:11:28
"dr. Victor Setiawan Tandean, Sp.M",Sp. Mata,RS Mitra Keluarga Waru,"Waru, Kabupaten Sidoarjo",https://d1ojs48v3n42tp.cloudfront.net/personnels/558516_21-12-2022_14-39-10.png,ophthalmologist,2025-06-15 09:11:28
"dr. Vinca Desyandri, Sp.M",Sp. Mata,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/468498_14-12-2022_10-37-58.png,ophthalmologist,2025-06-15 09:11:28
dr. Weni Puspitasari Sp. M,Sp. Mata,RS Juwita,"Bekasi Timur, Bekasi",,ophthalmologist,2025-06-15 09:11:28
"dr. Whisnu Bambang Jatmiko , Sp.M",Sp. Mata,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",https://d1ojs48v3n42tp.cloudfront.net/personnels/337115_10-7-2024_16-21-28.png,ophthalmologist,2025-06-15 09:11:28
"dr. Widya Ramania, Sp.M",Sp. Mata,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",https://d1ojs48v3n42tp.cloudfront.net/personnels/482227_29-11-2022_16-24-27.jpeg,ophthalmologist,2025-06-15 09:11:28
"dr. Willdania Yolanda , Sp.M",Sp. Mata,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/609384_7-5-2025_14-18-23.png,ophthalmologist,2025-06-15 09:11:31
dr. Wini Puspitasari Sp.M,Sp. Mata,RS Juwita,"Bekasi Timur, Bekasi",,ophthalmologist,2025-06-15 09:11:31
"dr. Yenita Khatania Arjaja, M.Biomed Sp.M",Sp. Mata,RS Khusus Mata Ramata,"Denpasar Barat, Kota Denpasar",,ophthalmologist,2025-06-15 09:11:31
"dr. Yohanes Ronald Sautraja, Sp.M",Sp. Mata,RS Mitra Keluarga Bintaro,"Pondok Aren, Tangerang Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/475554_4-4-2022_14-43-17.png,ophthalmologist,2025-06-15 09:11:31
"dr. Yudowati Samidjo, Sp.M",Sp. Mata,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",https://d1ojs48v3n42tp.cloudfront.net/personnels/28694_12-10-2020_17-41-53.png,ophthalmologist,2025-06-15 09:11:31
Dr. Yuli Handayani Sp.M,Sp. Mata,RS Karya Medika I,"Cikarang Barat, Kabupaten Bekasi",,ophthalmologist,2025-06-15 09:11:31
"dr. Yunita Sari, Sp.M",Sp. Mata,RS Jakarta,"Setiabudi, Jakarta Selatan",,ophthalmologist,2025-06-15 09:11:31
dr. Zulfikri Khalil Novriansyah Sp.M,Sp. Mata,Primaya Hospital Inco Sorowako,"Nuha, Kabupaten Luwu Timur",,ophthalmologist,2025-06-15 09:11:31
"dr Sukri Mustafa, Sp.M-K,M,Kes",Sp. Mata,RS Harapan Jayakarta,"Cakung, Jakarta Timur",,ophthalmologist,2025-06-15 09:11:31
"dr. Anggun Dewi Rengginasti, Sp.M",Sp. Mata,RS Bhakti Asih Brebes,"Wanasari, Kabupaten Brebes",,ophthalmologist,2025-06-15 09:11:31
"dr. Bhima Pratjahja, Sp.M",Sp. Mata,RSU Budi Rahayu Pekalongan,"Pekalongan Utara, Kota Pekalongan",,ophthalmologist,2025-06-15 09:11:33
"dr. Cecilia, Sp.M",Sp. Mata,RS Misi Lebak,"Rangkasbitung, Kabupaten Lebak",,ophthalmologist,2025-06-15 09:11:33
"dr. Charles Indra, Sp.M",Sp. Mata,Klinik Mata SMEC Manado,"Malalayang, Kota Manado",,ophthalmologist,2025-06-15 09:11:33
"dr. Dhana Cahyadi, Sp.M",Sp. Mata,RS Awal Bros Pekanbaru,"Bukit Raya, Kota Pekanbaru",,ophthalmologist,2025-06-15 09:11:33
"dr. Dian Paramitasari, Sp.M",Sp. Mata,Ciputra Hospital Citra Raya Tangerang,"Panongan, Kabupaten Tangerang",,ophthalmologist,2025-06-15 09:11:33
"dr. Dian Paramitasari, Sp.M",Sp. Mata,Ciputra Hospital Citra Raya Tangerang,"Panongan, Kabupaten Tangerang",,ophthalmologist,2025-06-15 09:11:33
"dr. Dini Hapsarai, SpM",Sp. Mata,RS Harapan Bunda Jakarta,"Ciracas, Jakarta Timur",,ophthalmologist,2025-06-15 09:11:33
"dr. Eny Tjahjani, Sp.M",Sp. Mata,RS Mata Dr. YAP Yogyakarta,"Gondokusuman, Kota Yogyakarta",,ophthalmologist,2025-06-15 09:11:33
"dr. Erwin Iskandar, Sp.M",Sp. Mata,Netra Klinik Spesialis Mata I,"Bandung Wetan, Kota Bandung",,ophthalmologist,2025-06-15 09:11:33
"dr. Faradina Risza Quamila,Sp.M",Sp. Mata,Klinik Utama Mata JEC Surabaya,"Wonokromo, Kota Surabaya",,ophthalmologist,2025-06-15 09:11:33
"dr. Fatma Asyari, Sp.M(K)",Sp. Mata,RS Jakarta,"Setiabudi, Jakarta Selatan",,ophthalmologist,2025-06-15 09:11:36
"dr. Febriani Yohana, Sp.M",Sp. Mata,Ciputra Mitra Hospital Banjarmasin,"Kertak Hanyar, Kota Banjarmasin",,ophthalmologist,2025-06-15 09:11:36
"dr. Georgina Rose Cristin Gosal, Sp.M",Sp. Mata,Klinik Mata SMEC Manado,"Malalayang, Kota Manado",,ophthalmologist,2025-06-15 09:11:36
DR. dr. H. Gede Pardianto Sp.M(K),Sp. Mata,RS Mata SMEC Medan,"Medan Petisah, Kota Medan",,ophthalmologist,2025-06-15 09:11:36
"dr. Herdanti Rahma Putri, Sp.M",Sp. Mata,RS Mulia Pajajaran,"Bogor Utara, Bogor",,ophthalmologist,2025-06-15 09:11:36
Dr. dr. I Wayan Eka Sutyawan Sp.M (K),Sp. Mata,RS Khusus Mata Ramata,"Denpasar Barat, Kota Denpasar",,ophthalmologist,2025-06-15 09:11:36
"dr. Ika Rahmawati, Sp.M",Sp. Mata,RSIA Grha Bunda,"Kiaracondong, Kota Bandung",,ophthalmologist,2025-06-15 09:11:36
"dr. Indra Silviandari, SpM",Sp. Mata,RS PMI Bogor,"Bogor Utara, Bogor",,ophthalmologist,2025-06-15 09:11:36
"dr. Jessica Sarwan, Sp.M",Sp. Mata,RS Jakarta,"Setiabudi, Jakarta Selatan",,ophthalmologist,2025-06-15 09:11:36
"dr. Karina Adistiarini, SpM",Sp. Mata,RS JIH Purwokerto,"Kembaran, Kabupaten Banyumas",,ophthalmologist,2025-06-15 09:11:36
"dr. Kussulistyaji Aryoputranto, Sp.M",Sp. Mata,Klinik Mata SMEC Depok,"Cilodong, Depok",,ophthalmologist,2025-06-15 09:11:38
"dr. Lutfi Zain, Sp.M",Sp. Mata,RS Perkebunan Jember Klinik,"Patrang, Kabupaten Jember",,ophthalmologist,2025-06-15 09:11:38
"dr. Marcella Wilhelmina Politton,Sp.M",Sp. Mata,Siloam Hospitals Lippo Cikarang,"Cikarang Selatan, Kabupaten Bekasi",,ophthalmologist,2025-06-15 09:11:38
"dr. Marisa Ulibasa,Sp.M",Sp. Mata,RS Prima Pekanbaru,"Tampan, Kota Pekanbaru",,ophthalmologist,2025-06-15 09:11:38
"dr. Matilda Susanto, Sp.M",Sp. Mata,Tzu Chi Hospital,"Penjaringan, Jakarta Utara",,ophthalmologist,2025-06-15 09:11:38
dr. Nadia Khairina Budiman Sp.M,Sp. Mata,RS Mata Bandung Eye Center,"Lengkong, Kota Bandung",,ophthalmologist,2025-06-15 09:11:38
"dr. Nandang Sudrajat, Sp.M",Sp. Mata,Klinik Simpang Tanah Bambu,"Simpang Empat, Kabupaten Tanah Bumbu",,ophthalmologist,2025-06-15 09:11:38
"dr. Nur Khoma Fatmawati,M.Kes, Sp.M",Sp. Mata,Klinik Mata SMEC Samarinda,"Samarinda Ulu, Kota Samarinda",,ophthalmologist,2025-06-15 09:11:38
Dr. dr. Pitra Ariesta Sinta Dewi SpM,Sp. Mata,MRCCC Siloam Hospitals Semanggi,"Setiabudi, Jakarta Selatan",,ophthalmologist,2025-06-15 09:11:38
"dr. Romadona, Sp.M",Sp. Mata,RS Zahirah,"Jagakarsa, Jakarta Selatan",,ophthalmologist,2025-06-15 09:11:38
"dr. Rosedeni Arifin, Sp.M",Sp. Mata,RS Pondok Indah - Bintaro Jaya,"Pondok Aren, Tangerang Selatan",,ophthalmologist,2025-06-15 09:11:41
"dr. Sarah Rizqia Indrayanti, Sp.M",Sp. Mata,RS Mata Dr. YAP Yogyakarta,"Gondokusuman, Kota Yogyakarta",,ophthalmologist,2025-06-15 09:11:41
"dr. Siti Asfani, Sp.M",Sp. Mata,RS Permata Pamulang,"Pamulang, Tangerang Selatan",,ophthalmologist,2025-06-15 09:11:41
"dr. Sovira Prashanti, Sp.M",Sp. Mata,RS Awal Bros Pekanbaru,"Bukit Raya, Kota Pekanbaru",,ophthalmologist,2025-06-15 09:11:41
"dr. Sumeidi, Sp.M",Sp. Mata,Charitas Hospital Palembang,"Ilir Timur I, Kota Palembang",,ophthalmologist,2025-06-15 09:11:41
"dr. Syamsurizal, Sp.M",Sp. Mata,Pamulang Medical Center,"Pamulang, Tangerang Selatan",,ophthalmologist,2025-06-15 09:11:41
"dr. Verna Kusuma, Sp.M",Sp. Mata,RS Permata Cirebon,"Kedawung, Kabupaten Cirebon",,ophthalmologist,2025-06-15 09:11:41
"dr. Widya Ardhana Reswari, Sp.M",Sp. Mata,RS Pelabuhan Jakarta Utara,"Koja, Jakarta Utara",,ophthalmologist,2025-06-15 09:11:41
