name,speciality,hospital,city,img,slug,timestamp
"dr. Martinus, Sp.KK",Sp. Kulit & Kelamin,Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/834083_4-4-2023_22-33-23.jpeg,dermato-venereologist,2025-06-15 02:03:43
"dr. Mirawati Setyorini, Sp.KK Sp.KK",Sp. Kulit & Kelamin,Klinik Utama White Jasmine,"Pancoran, Jakarta Selatan",,dermato-venereologist,2025-06-15 02:03:43
"dr. Mutia Devi, Sp.KK",Sp. Kulit & Kelamin,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",https://d1ojs48v3n42tp.cloudfront.net/personnels/805336_23-12-2022_15-12-52.jpeg,dermato-venereologist,2025-06-15 02:03:43
"dr NUHRASANAH, SpKK",Sp. Kulit & Kelamin,RS Bayukarta,"Karawang Barat, Kabupaten Karawang",,dermato-venereologist,2025-06-15 02:03:43
"dr. Netty Sukmawati, Sp.KK",Sp. Kulit & Kelamin,Siloam Hospitals Jember,"Kaliwates, Kabupaten Jember",https://d1ojs48v3n42tp.cloudfront.net/personnels/435483_28-3-2023_20-37-52.jpeg,dermato-venereologist,2025-06-15 02:03:43
dr. Ni Kadek Tuty Armini Sp.KK. M.Biomed,Sp. Kulit & Kelamin,Siloam Hospitals Labuan Bajo,"Komodo, Kabupaten Manggarai Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/873079_13-12-2022_15-17-57.png,dermato-venereologist,2025-06-15 02:03:43
"dr. Nila Puspasari Kunta Adjie, M.Biomed., Sp.KK",Sp. Kulit & Kelamin,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",https://d1ojs48v3n42tp.cloudfront.net/personnels/25530_21-12-2022_15-41-41.jpeg,dermato-venereologist,2025-06-15 02:03:46
"dr. Noerrama Trimoerti Wirjohatmodjo, Sp.KK",Sp. Kulit & Kelamin,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/191227_22-6-2022_10-56-26.png,dermato-venereologist,2025-06-15 02:03:46
dr. Nofilia citra candra SP DV,Sp. Kulit & Kelamin,RS Taman Harapan Baru,"Medan Satria, Bekasi",,dermato-venereologist,2025-06-15 02:03:46
"dr. Nur Fithria Ikaputri, Sp.KK",Sp. Kulit & Kelamin,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/864652_14-12-2022_13-58-26.jpeg,dermato-venereologist,2025-06-15 02:03:46
"dr. Nurul Rumila Roem, Sp.KK",Sp. Kulit & Kelamin,Siloam Hospitals Makassar,"Ujung Pandang, Kota Makassar",https://d1ojs48v3n42tp.cloudfront.net/personnels/692832_15-6-2022_16-42-5.jpeg,dermato-venereologist,2025-06-15 02:03:46
"dr. Oliviti Natali, Sp.KK",Sp. Kulit & Kelamin,Siloam Hospitals Dhirga Surya Medan,"Medan Petisah, Kota Medan",https://d1ojs48v3n42tp.cloudfront.net/personnels/293360_29-3-2023_21-25-10.jpeg,dermato-venereologist,2025-06-15 02:03:46
"dr. Poppy Syafnita, Sp.KK, FINSDV",Sp. Kulit & Kelamin,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",https://d1ojs48v3n42tp.cloudfront.net/personnels/136068_13-12-2022_15-49-2.jpeg,dermato-venereologist,2025-06-15 02:03:46
"dr. Prawindra Irawan, Sp.KK, M.Kes",Sp. Kulit & Kelamin,RS Immanuel,"Bojongloa Kidul, Kota Bandung",https://d1ojs48v3n42tp.cloudfront.net/personnels/825085_19-5-2021_14-43-4.jpeg,dermato-venereologist,2025-06-15 02:03:46
"dr. Rachmah Diana Putri, Sp.DVE,MK",Sp. Kulit & Kelamin,Mayapada Hospital Bogor,"Bogor Timur, Bogor",,dermato-venereologist,2025-06-15 02:03:46
"dr. Rachmah Diana Putri, Sp.KK, M.Kes, FINSDV",Sp. Kulit & Kelamin,Mayapada Hospital Bogor,"Bogor Timur, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/896908_13-12-2022_12-54-10.jpeg,dermato-venereologist,2025-06-15 02:03:46
