name,speciality,hospital,city,img,slug,timestamp
"dr. Betsy Kalianda, Sp.S",Sp. Saraf,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/446888_7-3-2022_15-29-27.jpeg,neurologist,2025-06-15 02:19:54
"dr. Biati Widjaja, Sp.S",Sp. Saraf,RS Mitra Keluarga Waru,"Waru, Kabupaten Sidoarjo",https://d1ojs48v3n42tp.cloudfront.net/personnels/333581_14-12-2022_14-18-33.png,neurologist,2025-06-15 02:19:54
"dr. Caroline Anne Monigoei, Sp.S",Sp. Saraf,Siloam Hospitals Manado,"Wenang, Kota Manado",https://d1ojs48v3n42tp.cloudfront.net/personnels/712640_29-11-2022_16-15-29.jpeg,neurologist,2025-06-15 02:19:54
"dr. Cep Juli, Sp.S",Sp. Saraf,Mayapada Hospital Bandung,"Bandung Kidul, Kota Bandung",,neurologist,2025-06-15 02:19:54
"dr. Condrad MP Pasaribu, Sp.N (K), FINS",Sp. Saraf,Mayapada Hospital Bandung,"Bandung Kidul, Kota Bandung",,neurologist,2025-06-15 02:19:56
"dr. Corry Novita Mahama, Sp.S (K)",Sp. Saraf,Siloam Hospitals Manado,"Wenang, Kota Manado",https://d1ojs48v3n42tp.cloudfront.net/personnels/731761_8-12-2022_16-3-20.png,neurologist,2025-06-15 02:19:56
DR Elisabeth Sembiring Sp S,Sp. Saraf,RS Murni Teguh Horas Insani,"Siantar Martoba, Kota Pematangsiantar",,neurologist,2025-06-15 02:19:56
"DR dr. Endang Kustiowati Sp. S(K), Msi , Med",Sp. Saraf,RS Telogorejo,"Semarang Tengah, Kota Semarang",,neurologist,2025-06-15 02:19:56
"DR. Paulus Anam Ong, dr., Sp.S (K)",Sp. Saraf,RS Advent Bandung,"Coblong, Kota Bandung",,neurologist,2025-06-15 02:19:56
"dr. Daniel Thomas Suryadisastra, Sp.S-RPSGT",Sp. Saraf,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/387692_25-3-2022_9-32-27.jpeg,neurologist,2025-06-15 02:19:56
Dr. Darma Imran Sp.N,Sp. Saraf,RS Pondok Indah - Pondok Indah,"Kebayoran Lama, Jakarta Selatan",,neurologist,2025-06-15 02:19:56
dr. Debby Amelia Sp. N,Sp. Saraf,RS Satya Negara,"Tanjung Priok, Jakarta Utara",,neurologist,2025-06-15 02:19:56
