name,speciality,hospital,city,img,slug,timestamp
dr. A.A. Ayu Ratnawati Sp.M,Sp. Anak,RS Lira Medika,"Karawang Timur, Kabupaten Karawang",,pediatrician,2025-06-15 02:25:04
dr. ACKNI HARTATI MKES SP.A,Sp. Anak,RS Permata Bekasi,"Mustika Jaya, Bekasi",,pediatrician,2025-06-15 02:25:04
dr. ADE AMELIA SP. A M.Ked,Sp. Anak,RS Citra Sari Husada,"Klari, Kabupaten Karawang",,pediatrician,2025-06-15 02:25:04
"dr. ADE AMELIA, M.Ked (Ped) Sp.A",Sp. Anak,RS Citra Sari Husada,"Klari, Kabupaten Karawang",,pediatrician,2025-06-15 02:25:04
"dr. ADE AMELIA, M.Ked (Ped) Sp.A",Sp. Anak,RS Citra Sari Husada,"Klari, Kabupaten Karawang",,pediatrician,2025-06-15 02:25:04
"dr. ADE AMELIA, M.Ked (Ped) Sp.A",Sp. Anak,RS Citra Sari Husada,"Klari, Kabupaten Karawang",,pediatrician,2025-06-15 02:25:04
"AGUNG GAUTAMA TANUHARADJA, Dr. Sp.A",Sp. Anak,RS Medistra,"Setiabudi, Jakarta Selatan",,pediatrician,2025-06-15 02:25:04
"dr. ALVIN HARDI HARDJAWINATA, MARS SpAK",Sp. Anak,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",,pediatrician,2025-06-15 02:25:04
dr. Abdul Mutholib Rambe Sp.A,Sp. Anak,RS Murni Teguh Eria,"Seukajadi, Kota Pekanbaru",,pediatrician,2025-06-15 02:25:04
"dr. Achmad Yudha A. P., M.Kes Sp.A",Sp. Anak,RS JIH Purwokerto,"Kembaran, Kabupaten Banyumas",,pediatrician,2025-06-15 02:25:04
dr. Acil Rukmono Sp.A,Sp. Anak,RS Permata Keluarga Karawang,"Telukjambe Timur, Kabupaten Karawang",,pediatrician,2025-06-15 02:25:07
dr Adam Sultansah Sp. A,Sp. Anak,RSU Fikri Medika,"Klari, Kabupaten Karawang",,pediatrician,2025-06-15 02:25:07
dr. Ade Amalia Sp. A,Sp. Anak,RS Citra Sari Husada,"Klari, Kabupaten Karawang",,pediatrician,2025-06-15 02:25:07
"dr Ade Hafni, Sp.A",Sp. Anak,RSU Fikri Medika,"Klari, Kabupaten Karawang",,pediatrician,2025-06-15 02:25:07
"dr. Adhie Nur Radityo, MSi, Med, SP.A(K)",Sp. Anak,RS Telogorejo,"Semarang Tengah, Kota Semarang",,pediatrician,2025-06-15 02:25:07
"dr. Adi Suryanto Budhipramono, Sp.A",Sp. Anak,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/225106_24-3-2022_15-54-31.png,pediatrician,2025-06-15 02:25:07
"dr. Aedi Budi Dharma, dr, Sp.A(K) M.Kes",Sp. Anak,RSIA Limijati,"Bandung Wetan, Kota Bandung",,pediatrician,2025-06-15 02:25:07
Dr. Agung Danar Restiono Sp. A,Sp. Anak,RSU Islam Harapan Anda Tegal,"Tegal Selatan, Kota Tegal",,pediatrician,2025-06-15 02:25:07
"dr. Agus Darajat, Sp.A M.Kes",Sp. Anak,RS Mulia Pajajaran,"Bogor Utara, Bogor",,pediatrician,2025-06-15 02:25:07
"dr. Agus Priyatno, SpA",Sp. Anak,RS Telogorejo,"Semarang Tengah, Kota Semarang",,pediatrician,2025-06-15 02:25:07
"Dr. Agustina Santi Sp.A, M.Sc, IBCLC",Sp. Anak,Siloam Hospitals Denpasar,"Kuta, Kabupaten Badung",https://d1ojs48v3n42tp.cloudfront.net/personnels/370610_30-6-2021_16-26-17.png,pediatrician,2025-06-15 02:25:10
"dr. Agustinus Patandianan, Sp.A",Sp. Anak,RS Bina Husada,"Cibinong, Kabupaten Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/739216_6-1-2021_16-40-10.png,pediatrician,2025-06-15 02:25:10
"dr. Ahmad Fauzin, Sp.A",Sp. Anak,RS Mitra Keluarga Waru,"Waru, Kabupaten Sidoarjo",https://d1ojs48v3n42tp.cloudfront.net/personnels/629209_14-12-2022_14-17-35.png,pediatrician,2025-06-15 02:25:10
Dr. Aji Kristianto Wijaya Sp.A,Sp. Anak,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",https://d1ojs48v3n42tp.cloudfront.net/personnels/505921_29-7-2024_13-52-18.png,pediatrician,2025-06-15 02:25:10
dr. Aldo Yustiantio Muliana Sp.A,Sp. Anak,RS Panti Wilasa Citarum,"Semarang Timur, Kota Semarang",,pediatrician,2025-06-15 02:25:10
dr. Aleander Leonard Caesar J Sp.A.,Sp. Anak,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",,pediatrician,2025-06-15 02:25:10
"dr. Alexander Leonard C.J, Sp.A",Sp. Anak,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",https://d1ojs48v3n42tp.cloudfront.net/personnels/793103_19-6-2024_11-23-44.jpeg,pediatrician,2025-06-15 02:25:10
dr. Alexander Leonard Caesar J Sp.A.,Sp. Anak,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",,pediatrician,2025-06-15 02:25:10
dr. Alexander Leonard Caesar J Sp.A.,Sp. Anak,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",,pediatrician,2025-06-15 02:25:10
"dr. Ali Sjahri, Sp.A",Sp. Anak,Mayapada Hospital Bogor,"Bogor Timur, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/103278_13-12-2022_13-45-54.jpeg,pediatrician,2025-06-15 02:25:10
dr. Alok Adipurnama Sp.A,Sp. Anak,RS Immanuel,"Bojongloa Kidul, Kota Bandung",https://d1ojs48v3n42tp.cloudfront.net/personnels/129489_18-5-2021_17-19-32.jpeg,pediatrician,2025-06-15 02:25:13
"dr. Amin Husni, Sp.A",Sp. Anak,RS An-Nisa Tangerang,"Cibodas, Tangerang",,pediatrician,2025-06-15 02:25:13
"dr. Analysa Margaretha Bogar, Sp.A",Sp. Anak,Siloam Hospitals Bogor,"Bogor Tengah, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/411754_30-6-2022_16-11-33.jpeg,pediatrician,2025-06-15 02:25:13
"dr. Anastasia Maureen, Sp.A",Sp. Anak,Mayapada Hospital Tangerang,"Tangerang, Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/855324_13-12-2022_15-41-27.png,pediatrician,2025-06-15 02:25:13
dr. Andreas Liando SpA,Sp. Anak,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",,pediatrician,2025-06-15 02:25:13
"dr. Andreas Liando, Sp.A",Sp. Anak,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/213443_24-3-2022_15-54-50.png,pediatrician,2025-06-15 02:25:13
"dr. Andry Juliansen, Sp.A",Sp. Anak,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/819045_24-3-2022_15-55-22.jpeg,pediatrician,2025-06-15 02:25:13
"dr. Andry Tangkilisan, Sp.A,",Sp. Anak,RS PIK,"Penjaringan, Jakarta Utara",,pediatrician,2025-06-15 02:25:13
"dr. Andy Darma, Sp.A (K)",Sp. Anak,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/656594_14-12-2022_15-34-24.png,pediatrician,2025-06-15 02:25:13
"dr. Andy Japutra, Sp.A",Sp. Anak,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/472921_22-6-2023_10-5-48.png,pediatrician,2025-06-15 02:25:13
"dr. Angelica, Sp.A CIMI",Sp. Anak,RS Royal Taruma,"Grogol Petamburan, Jakarta Barat",,pediatrician,2025-06-15 02:25:15
dr. Angelina Armine Susanto Putri Sp.A,Sp. Anak,Eka Hospital Bekasi,"Tarumajaya, Kabupaten Bekasi",,pediatrician,2025-06-15 02:25:15
dr. Anisa Setiorini Sp.A,Sp. Anak,RS EMC Sentul,"Babakan Madang, Kabupaten Bogor",,pediatrician,2025-06-15 02:25:15
dr. Anita Juniatiningsih Sp.A,Sp. Anak,Klinik Tembuni Birth Center,"Mampang Prapatan, Jakarta Selatan",,pediatrician,2025-06-15 02:25:15
"dr. Anita Kartika Sari, Sp.A",Sp. Anak,RS Mitra Keluarga Depok,"Pancoran Mas, Depok",https://d1ojs48v3n42tp.cloudfront.net/personnels/98368_11-4-2022_12-30-31.jpeg,pediatrician,2025-06-15 02:25:15
"dr. Anita Rusmawati, M.Kes SpA",Sp. Anak,Klinik Ria Pilar,"Cikarang Utara, Kabupaten Bekasi",,pediatrician,2025-06-15 02:25:15
"dr. Anita Rusmawati, M.Kes Sp.A",Sp. Anak,Klinik Ria Pilar,"Cikarang Utara, Kabupaten Bekasi",,pediatrician,2025-06-15 02:25:15
"dr. Annisa Nur Aini, Sp.A",Sp. Anak,RSUP Dr. Sitanala Tangerang,"Neglasari, Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/256818_18-8-2022_8-11-54.jpeg,pediatrician,2025-06-15 02:25:15
"dr. Annisa Zuhrah, Sp.A",Sp. Anak,RSIA PKU Muhammadyah Cipondoh,"Cipondoh, Tangerang",,pediatrician,2025-06-15 02:25:15
dr. Ardita Puspitadewi Sp.A.,Sp. Anak,RS Mitra Keluarga Bekasi Timur,"Bekasi Timur, Bekasi",,pediatrician,2025-06-15 02:25:15
"dr. Ardita Puspitadewi, Sp.A",Sp. Anak,RS Mitra Keluarga Bekasi Timur,"Bekasi Timur, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/862096_11-1-2023_16-4-22.png,pediatrician,2025-06-15 02:25:18
"dr. Areta Idarto, Sp.A",Sp. Anak,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/482135_14-12-2022_10-41-23.png,pediatrician,2025-06-15 02:25:18
"dr. Ari Setyawati, Sp.A",Sp. Anak,RS Mitra Keluarga Waru,"Waru, Kabupaten Sidoarjo",https://d1ojs48v3n42tp.cloudfront.net/personnels/437424_14-12-2022_14-39-51.png,pediatrician,2025-06-15 02:25:18
"dr. Ariawan Setiadi, Sp.A",Sp. Anak,Siloam Hospitals Semarang,"Semarang Selatan, Kota Semarang",https://d1ojs48v3n42tp.cloudfront.net/personnels/285585_30-12-2022_17-19-5.png,pediatrician,2025-06-15 02:25:18
"dr. Arie Yulianto, Sp.A., M.Sc",Sp. Anak,Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/513050_13-12-2022_11-8-47.jpeg,pediatrician,2025-06-15 02:25:18
"dr. Arieta Rachmawati Kawengian, Sp.A",Sp. Anak,Siloam Hospitals Palangka Raya,"Pahandut, Kota Palangka Raya",https://d1ojs48v3n42tp.cloudfront.net/personnels/896655_30-6-2022_18-1-28.jpeg,pediatrician,2025-06-15 02:25:18
dr. Arif Priambodo Sp. A,Sp. Anak,RS Bayukarta,"Karawang Barat, Kabupaten Karawang",,pediatrician,2025-06-15 02:25:18
"dr. Aris Soebardi, Sp.A",Sp. Anak,Mayapada Hospital Bogor,"Bogor Timur, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/418816_4-5-2022_14-9-18.png,pediatrician,2025-06-15 02:25:18
"dr. Arvan Martovan, Sp.A",Sp. Anak,Siloam Hospitals Bogor,"Bogor Tengah, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/280396_30-6-2022_16-14-0.png,pediatrician,2025-06-15 02:25:18
"dr. Aryana Diani, Sp.A",Sp. Anak,RS Mitra Keluarga Cibubur,"Jatisampurna, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/206241_4-4-2022_13-53-50.jpeg,pediatrician,2025-06-15 02:25:18
"dr. Asti Praborini, Sp.A",Sp. Anak,RS Permata Depok,"Sawangan, Depok",,pediatrician,2025-06-15 02:25:20
"dr. Aulia Fitri Swity, Sp.A (K)., M.Kes",Sp. Anak,Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/274366_4-4-2023_23-13-25.jpeg,pediatrician,2025-06-15 02:25:20
dr. Ava Lanny Kawilarang Sp.A,Sp. Anak,RS Sentra Medika Cisalak,"Sukmajaya, Depok",,pediatrician,2025-06-15 02:25:20
"dr. Avyandita Meirizkia, Sp.A",Sp. Anak,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",https://d1ojs48v3n42tp.cloudfront.net/personnels/198329_23-12-2022_11-57-12.jpeg,pediatrician,2025-06-15 02:25:20
dr. Bagus Samsu Tri Nugroho. SpA,Sp. Anak,RSIA Pondok Jati,"Sidoarjo, Kabupaten Sidoarjo",,pediatrician,2025-06-15 02:25:20
"dr. Benita Deselina, Sp.A",Sp. Anak,RS Mitra Keluarga Bintaro,"Pondok Aren, Tangerang Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/874280_4-4-2022_14-32-50.png,pediatrician,2025-06-15 02:25:20
"dr. Benny Herlianto, Sp.A",Sp. Anak,Mayapada Hospital Surabaya,"Sawahan, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/237600_13-12-2022_14-6-0.jpeg,pediatrician,2025-06-15 02:25:20
"dr. Benny Wibisono, Sp.A",Sp. Anak,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/287669_29-3-2023_16-55-5.jpeg,pediatrician,2025-06-15 02:25:20
dr. Bernardus Andrew SP.A,Sp. Anak,Grows and Giggles Healthy Clinic,"Pasar Minggu, Jakarta Selatan",,pediatrician,2025-06-15 02:25:20
"Dr. Bernardus Andrew, Dpop SpA",Sp. Anak,Grows and Giggles Healthy Clinic,"Pasar Minggu, Jakarta Selatan",,pediatrician,2025-06-15 02:25:20
"Dr.dr. Bugis Mardina, M.Ked(Ped), Sp.A, Subsp. Neo",Sp. Anak,RSIA Stella Maris,"Medan Maimun, Kota Medan",,pediatrician,2025-06-15 02:25:27
"Dr. Bugis Mardina, M.Xed(Ped), Sp.A Subsp",Sp. Anak,RSIA Stella Maris,"Medan Maimun, Kota Medan",,pediatrician,2025-06-15 02:25:27
dr. Buntet Sp.A,Sp. Anak,RSIA Budhi Mulia,"Marpoyan Damai, Kota Pekanbaru",,pediatrician,2025-06-15 02:25:27
dr. Carla Pusparani Sp. A,Sp. Anak,Siloam Hospitals Bekasi Sepanjang Jaya,"Rawalumbu, Bekasi",,pediatrician,2025-06-15 02:25:27
"dr. Carla Pusparani, Sp.A",Sp. Anak,Siloam Hospitals Bekasi Sepanjang Jaya,"Rawalumbu, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/189458_1-11-2022_10-24-49.jpeg,pediatrician,2025-06-15 02:25:27
"dr. Carolina Salim, Sp.B",Sp. Anak,Siloam Hospitals Sentosa Bekasi,"Bekasi Timur, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/513269_7-9-2022_14-23-58.jpeg,pediatrician,2025-06-15 02:25:27
"dr. Caroline Mulawi, Sp.A",Sp. Anak,Siloam Hospitals Agora,"Cempaka Putih, Jakarta Pusat",https://d1ojs48v3n42tp.cloudfront.net/personnels/53335_31-10-2022_16-28-25.jpeg,pediatrician,2025-06-15 02:25:27
dr. Catur Sp.A,Sp. Anak,RSIA Amanah Probolinggo,"Mayangan, Kota Probolinggo",,pediatrician,2025-06-15 02:25:27
"dr. Chely Gunawan, Sp.A",Sp. Anak,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/177937_24-5-2021_9-44-2.png,pediatrician,2025-06-15 02:25:27
"dr. Christianus W. H., M.Si.Med, Sp.A",Sp. Anak,RS Immanuel,"Bojongloa Kidul, Kota Bandung",https://d1ojs48v3n42tp.cloudfront.net/personnels/183830_18-5-2021_17-37-38.jpeg,pediatrician,2025-06-15 02:25:27
"dr. Cindy Diana Christie, Sp.A",Sp. Anak,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/827583_14-12-2022_17-9-12.jpeg,pediatrician,2025-06-15 02:25:30
"dr. Citra Ganesha Putri, Sp.A",Sp. Anak,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",https://d1ojs48v3n42tp.cloudfront.net/personnels/659615_14-12-2022_16-38-54.png,pediatrician,2025-06-15 02:25:30
"dr. Citra Radhita, Sp.A",Sp. Anak,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/401023_23-6-2022_17-8-47.jpeg,pediatrician,2025-06-15 02:25:30
"dr. Cut Badriah, Sp.A",Sp. Anak,RSIA Sammarie Basra,"Duren Sawit, Jakarta Timur",,pediatrician,2025-06-15 02:25:30
dr. Cynthia Rindang Kusumaningtyas Sp.A,Sp. Anak,RS Pondok Indah - Puri Indah,"Kembangan, Jakarta Barat",,pediatrician,2025-06-15 02:25:30
Dr. Cynthia Rindang Kusumaningtyas Sp. A,Sp. Anak,RS Pondok Indah - Puri Indah,"Kembangan, Jakarta Barat",,pediatrician,2025-06-15 02:25:30
Dr. Cynthia Rindang Kusumaningtyas SP A,Sp. Anak,RS Pondok Indah - Puri Indah,"Kembangan, Jakarta Barat",,pediatrician,2025-06-15 02:25:30
"dr. Cynthia Rindang Kusumaningtyas, Sp. A.",Sp. Anak,RS Pondok Indah - Puri Indah,"Kembangan, Jakarta Barat",,pediatrician,2025-06-15 02:25:30
dr. DESSY SHINTA MURTY Sp.A,Sp. Anak,RS Universitas Islam Indonesia,"Pandak, Kabupaten Bantul",,pediatrician,2025-06-15 02:25:30
"DR. HANDARMI SOSIAWAN, SP.A",Sp. Anak,RS Meilia,"Cimanggis, Depok",,pediatrician,2025-06-15 02:25:30
dr. DWI HARYADI Sp.A,Sp. Anak,RSIA dr. Djoko Pramono,"Karawang Barat, Kabupaten Karawang",,pediatrician,2025-06-15 02:25:32
dr. DWI HARYADI Sp.A,Sp. Anak,RSIA dr. Djoko Pramono,"Karawang Barat, Kabupaten Karawang",,pediatrician,2025-06-15 02:25:32
"dr. Damar Prasetya Ajie Putra, Sp.A , M.Sc",Sp. Anak,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",https://d1ojs48v3n42tp.cloudfront.net/personnels/544080_13-12-2022_16-14-7.png,pediatrician,2025-06-15 02:25:32
dr. Darma Yudha Hadianti Sp.A,Sp. Anak,National Hospital,"Wiyung, Kota Surabaya",,pediatrician,2025-06-15 02:25:32
dr. Darma Yudha Hostiadi Sp A,Sp. Anak,National Hospital,"Wiyung, Kota Surabaya",,pediatrician,2025-06-15 02:25:32
"dr. Darma Yudha Hostiadi, Sp.A",Sp. Anak,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/242367_14-12-2022_14-2-5.jpeg,pediatrician,2025-06-15 02:25:32
Dr. Dasman Sp.A,Sp. Anak,Tzu Chi Hospital,"Penjaringan, Jakarta Utara",,pediatrician,2025-06-15 02:25:32
dr. Dasman Sp.A,Sp. Anak,RSKIA Eka Family,"Penjaringan, Jakarta Utara",,pediatrician,2025-06-15 02:25:32
dr. Datu B. Irawaty Tambing Sp.A.,Sp. Anak,RS Mitra Keluarga Bintaro,"Pondok Aren, Tangerang Selatan",,pediatrician,2025-06-15 02:25:32
"dr. Daulika Yusna, Sp.A",Sp. Anak,Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/488735_24-6-2022_17-2-16.jpeg,pediatrician,2025-06-15 02:25:32
"dr. Dave Anderson, Sp.A",Sp. Anak,Siloam Hospitals Sentosa Bekasi,"Bekasi Timur, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/344580_11-7-2022_17-16-43.png,pediatrician,2025-06-15 02:25:35
"dr. David Soeliongan Waworuntu, Sp.A (K)",Sp. Anak,Siloam Hospitals Manado,"Wenang, Kota Manado",,pediatrician,2025-06-15 02:25:35
"dr. Deasy Fiasry, Sp.A",Sp. Anak,Mayapada Hospital Surabaya,"Sawahan, Kota Surabaya",,pediatrician,2025-06-15 02:25:35
"dr. Debora Pratita Acchedya Buntoro, Sp.A",Sp. Anak,Siloam Hospitals Jember,"Kaliwates, Kabupaten Jember",https://d1ojs48v3n42tp.cloudfront.net/personnels/508559_28-3-2023_19-53-16.jpeg,pediatrician,2025-06-15 02:25:35
"dr. Debora, Sp.A",Sp. Anak,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/504269_14-12-2022_16-38-37.jpeg,pediatrician,2025-06-15 02:25:35
"dr. Dedy Rahmat , Sp.A (K)",Sp. Anak,RS Mitra Keluarga Bekasi,"Bekasi Selatan, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/39158_17-4-2025_14-1-14.png,pediatrician,2025-06-15 02:25:35
"dr. Denny Sujatno, Sp.A",Sp. Anak,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/202913_14-12-2022_17-4-39.png,pediatrician,2025-06-15 02:25:35
"dr. Desak Gede Arie Yudhantari, Sp.A",Sp. Anak,Siloam Hospitals Bogor,"Bogor Tengah, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/656736_29-11-2022_15-53-17.png,pediatrician,2025-06-15 02:25:35
"dr. Desak Made Widiastiti, Sp.A",Sp. Anak,Siloam Hospitals Mampang,"Pancoran, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/556944_16-6-2022_13-52-9.jpeg,pediatrician,2025-06-15 02:25:35
"dr. Desi Primayani, Sp.A",Sp. Anak,Siloam Hospitals Jambi,"Jambi Selatan, Kota Jambi",https://d1ojs48v3n42tp.cloudfront.net/personnels/12453_14-6-2022_16-53-27.jpeg,pediatrician,2025-06-15 02:25:35
"dr. Dessy Afrianty, Sp.A",Sp. Anak,RS Mitra Keluarga Cibubur,"Jatisampurna, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/561046_4-4-2022_13-56-0.jpeg,pediatrician,2025-06-15 02:25:38
"dr. Dessy Gloria, Sp.A",Sp. Anak,RS Mitra Keluarga Pratama Jatiasih,"Jatiasih, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/97951_13-12-2022_16-49-56.jpeg,pediatrician,2025-06-15 02:25:38
"dr. Devina Marchita Inge Santoso, Sp.A",Sp. Anak,Siloam Hospitals Jember,"Kaliwates, Kabupaten Jember",https://d1ojs48v3n42tp.cloudfront.net/personnels/49452_28-3-2023_19-52-38.jpeg,pediatrician,2025-06-15 02:25:38
Dr. Dewi A. Wisnumurti Sp. A,Sp. Anak,RS Awal Bros Pekanbaru,"Bukit Raya, Kota Pekanbaru",,pediatrician,2025-06-15 02:25:38
dr. Dewi Amira Sari Sp.A,Sp. Anak,RSIA Bunda Suryatni,"Tanah Sareal, Bogor",,pediatrician,2025-06-15 02:25:38
"dr. Dewi Andini Putri , Sp.A",Sp. Anak,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/300855_24-7-2024_14-19-1.jpeg,pediatrician,2025-06-15 02:25:38
dr. Dewi Hawani Adiwar Sp.A (K),Sp. Anak,RS Santo Borromeus,"Coblong, Kota Bandung",,pediatrician,2025-06-15 02:25:38
dr. Dhani P.S.W Sp.A.,Sp. Anak,RS Mitra Keluarga Tegal,"Tegal Barat, Kota Tegal",,pediatrician,2025-06-15 02:25:38
"dr. Dhani Poerbo S. Widodo, Sp.A",Sp. Anak,RS Mitra Keluarga Tegal,"Tegal Barat, Kota Tegal",https://d1ojs48v3n42tp.cloudfront.net/personnels/706976_13-12-2022_16-55-37.png,pediatrician,2025-06-15 02:25:38
"dr. Dian Purnama Sari, Sp.A",Sp. Anak,Siloam Hospitals Labuan Bajo,"Komodo, Kabupaten Manggarai Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/424152_15-6-2021_15-49-17.png,pediatrician,2025-06-15 02:25:38
"dr. Dicky Pribadi, Sp.A",Sp. Anak,RS Mitra Keluarga Depok,"Pancoran Mas, Depok",,pediatrician,2025-06-15 02:25:40
"dr. Dicky Pribadi, Sp.A",Sp. Anak,RS Mitra Keluarga Depok,"Pancoran Mas, Depok",,pediatrician,2025-06-15 02:25:40
"dr. Dicky Pribadi, Sp.A, M.Kes",Sp. Anak,RS Mitra Keluarga Depok,"Pancoran Mas, Depok",https://d1ojs48v3n42tp.cloudfront.net/personnels/750399_14-12-2022_13-57-45.jpeg,pediatrician,2025-06-15 02:25:40
dr. Dimas Dwi Saputro Sp.A,Sp. Anak,RS Harapan Bunda Jakarta,"Ciracas, Jakarta Timur",,pediatrician,2025-06-15 02:25:40
"dr. Dina Garniasih, Sp.A (K)",Sp. Anak,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/623512_23-6-2022_15-12-26.jpeg,pediatrician,2025-06-15 02:25:40
"dr. Dina Lyfia, Sp.A",Sp. Anak,Siloam Hospitals Dhirga Surya Medan,"Medan Petisah, Kota Medan",https://d1ojs48v3n42tp.cloudfront.net/personnels/10799_23-5-2022_11-57-13.jpeg,pediatrician,2025-06-15 02:25:40
"dr. Doortje Emma Anna Kaligis, Sp.A",Sp. Anak,RS Advent Bandung,"Coblong, Kota Bandung",,pediatrician,2025-06-15 02:25:40
Dr Erman Sp A,Sp. Anak,Mayapada Hospital Bandung,"Bandung Kidul, Kota Bandung",,pediatrician,2025-06-15 02:25:40
Dr Ian S Suteja M.Med Sc Sp A,Sp. Anak,Tzu Chi Hospital,"Penjaringan, Jakarta Utara",,pediatrician,2025-06-15 02:25:40
"Dr Suzy Irawati Sjahid, dr., Msc., Sp.A",Sp. Anak,RSIA Limijati,"Bandung Wetan, Kota Bandung",,pediatrician,2025-06-15 02:25:40
Dr. Dhyniek Nurul F.L.A,Sp. Anak,RS Betha Medika,"Cisaat, Kabupaten Sukabumi",,pediatrician,2025-06-15 02:25:43
Dr. Dhyniek Nurul F.L.A,Sp. Anak,RS Betha Medika,"Cisaat, Kabupaten Sukabumi",,pediatrician,2025-06-15 02:25:43
Dr. Johannus Edwin,Sp. Anak,Alia Hospital Jakarta Timur,"Duren Sawit, Jakarta Timur",,pediatrician,2025-06-15 02:25:43
Dr. Johannus Edwin,Sp. Anak,Alia Hospital Jakarta Timur,"Duren Sawit, Jakarta Timur",,pediatrician,2025-06-15 02:25:43
Dr. Johannus Edwin,Sp. Anak,Alia Hospital Jakarta Timur,"Duren Sawit, Jakarta Timur",,pediatrician,2025-06-15 02:25:43
Dr. S. Tumpal Andreas C,Sp. Anak,RS EMC Pekayon,"Bekasi Selatan, Bekasi",,pediatrician,2025-06-15 02:25:43
Dr. Sp. Anak (A. A. A. Putu Indah Pratiwi,Sp. Anak,RS Pondok Indah - Bintaro Jaya,"Pondok Aren, Tangerang Selatan",,pediatrician,2025-06-15 02:25:43
Dr. Sp. Anak (Caessar Pronocitro,Sp. Anak,RS Pondok Indah - Bintaro Jaya,"Pondok Aren, Tangerang Selatan",,pediatrician,2025-06-15 02:25:43
